0.997411774153585, 529.4232573456951
1.976735986766478, 2068.881067665054
2.939627427192681, 3338.54946689073
3.957073767656498, 5579.039140900768
4.91717822305936, 5389.842379111459
6.042883064369157, 11328.441412400103
6.735890111060062, 11333.160737484948
7.859828082782245, 9337.039023334099
10.876863679932523, 12848.660657122464
10.296440243674953, 15879.54676147609
9.319770943987148, 16737.47581052386
11.361780901787878, 23849.14032999526
12.113022420906226, 18301.6349277064
13.62487598175077, 18309.89472259738
15.32188162615816, 20009.884981361265
17.233442566826888, 20375.72678783945
19.379005573771014, 22664.40962973095
19.191140206295632, 29540.489983815045
16.755688361400917, 29525.11431752717
14.35833309522755, 37126.035587491184
22.40370345343179, 20396.246333200736
23.008400801909605, 24773.855416489558
26.352689080162275, 24786.756790196414
24.949890908666518, 29052.41754352697
22.165990284419383, 37850.76622948731
20.981201738132633, 48461.85492452096
26.801607779793446, 39240.66326068835
29.33138652685611, 43643.786264283444
28.278402492742703, 50262.3259750431
27.75974797718824, 58920.367825635796
30.701503669704312, 37234.43555571371
33.27982825339485, 50293.73748388078
35.43598677897046, 62185.64068152203
42.44712864354461, 72953.24315549005
38.08710014651897, 67947.50108156816
40.200617042849345, 75561.27456061672
35.421230618250114, 72902.61851999922
39.827486150119555, 84007.78696910967
44.79844423665137, 84045.70090916735
51.776259185760175, 84092.38771063705
48.174519444519504, 75613.74540541625
46.89973394167055, 66810.94723332553
48.150001937074876, 91833.02271779445
56.15562692585469, 91887.22455078883
38.82565009002359, 44469.50188097595
52.32667628038289, 46943.705888537814
59.38436611470384, 49522.900824935394
61.54718212776006, 58065.662487567664
59.87695219685728, 66873.58740577415
66.74064369115115, 68093.87732227938
71.76035109895697, 64596.79677796172
73.6904106560284, 81282.94817148383
64.92947676446244, 78422.97257668409
59.852018393388725, 78398.47878508118
56.70534400231979, 70498.82036821898
57.18629286522859, 88703.37967052167
57.15454391417045, 109650.55977457081
64.8724102484102, 109703.85428154703
65.4619996520405, 109707.66202309166
77.74003034813552, 109780.03422882038
77.74003034813552, 109780.03422882038
90.65702856799257, 113795.40623964994
90.65702856799257, 113795.40623964994
90.65702856799257, 113795.40623964994
90.65702856799257, 113795.40623964994
90.65702856799257, 113795.40623964994
72.3455496987363, 91976.56790531856
69.14257580167174, 93599.68520737834
69.14257580167174, 93599.68520737834
82.10713426469313, 95330.8240736295
94.90055022497367, 93713.45953819259
84.3779345780629, 90419.24931665826
81.42413181650514, 73135.78309758703
89.1509275631924, 68169.54968332408
82.79969761369667, 122085.53799909771
73.61882994112887, 117793.99408256757
109.6619778460671, 100631.36876262953
97.45749642656254, 115855.82603422253
104.73415481582487, 133480.83834582893
119.95734261139694, 133550.35058561774
134.9544677363287, 124494.67132967395
135.05443201171747, 93840.39956597157
127.87709167987924, 106171.34173381138
120.0128695983517, 111923.03046922198
105.73494648123867, 111868.65787887653
104.81173412142512, 100613.90637036716
94.9049421564507, 92072.38932926804
82.11473416271225, 92021.27215352263
87.43079903944736, 115807.58165485732
100.10649660517876, 131120.62163842865
98.3022817978968, 135826.9555058821
82.03497030574862, 133355.80747703742
72.29869253993984, 117785.81741937193
68.47862665320328, 117761.29083512277
51.288565290677816, 98581.31901126084
149.03499109457465, 138468.79652620252
178.59648942071271, 138564.9512665027
190.23795098307224, 148747.3161649079
221.86772529117428, 148835.11004286737
238.49968116430304, 154230.7951101237
268.25494791282614, 157050.60505656796
312.7548287703419, 177829.48405365518
368.06983667369724, 177940.61883107724
342.46559683197034, 159999.69814001807
307.26022451119195, 154380.75607231687
268.3294444462595, 141255.14357613912
217.96986269654735, 129209.60177555049
216.0066974703132, 129205.11715925684
186.92172257073682, 122467.5027329636
185.2381952186573, 122463.25212193586
160.27389945705542, 122395.26240616251
142.49606285692525, 120197.6817078504
145.13826344325489, 108116.23060780269
158.91860729589592, 99009.95154289111
167.80714445287924, 93918.60195620835
187.0515237255177, 93957.72758682337
208.47393234008638, 99113.10036392338
232.38204087438947, 99154.38997506705
268.5157763036372, 108371.70681355114
245.2659582954784, 112230.34291005056
240.77867499905344, 129258.94282938236
199.02293697749704, 154123.76932968997
225.84574320942798, 168439.30493761122
240.61159082118084, 168480.23404556426
273.10258749880893, 168562.12210000915
309.93797419887517, 177823.3119349371
301.7364510524718, 157121.48428623215
293.8199346151657, 127092.42482021738
172.36034744934054, 108187.55297435254
128.94975115730966, 138391.9207781219
112.58538166290306, 138319.8885270662
111.62818231429378, 113886.28532888346
116.83711054391073, 98893.17931257305
98.4251884801136, 84299.87347323244
202.81649377718588, 114147.47195320841
202.7601856603456, 126911.69384756638
251.72277786108162, 174569.93106257296
296.1611789213049, 194212.02276772517
342.2913054655664, 194319.9061936696
342.56070225307354, 143907.62980356943
318.67197227269236, 138873.09536677974
293.84713080900514, 122680.22149897112
270.86840606809113, 122641.90487208894
232.24227792500687, 124754.20418500528
226.04441364083075, 120410.63715096787
190.44054794263067, 99078.7054890259
161.70808790014814, 129061.69159285785
130.0915984897323, 151178.00038614133
111.54555762592334, 151088.82449940176
88.99016852854226, 135775.10729347423
69.75160379939094, 104069.82036350605
62.026125412196606, 95228.30623116285
47.28219665558394, 95129.20038662203
39.4669498012276, 85502.14844538791
33.57296669856561, 55919.63491928732
32.67397849580522, 55913.812533059405
